10/01/2024,06:21:53,Temperature:,22.75,72.95
10/01/2024,06:36:54,Temperature:,23.94,75.09
10/01/2024,06:51:55,Temperature:,24.56,76.21
10/01/2024,07:06:56,Temperature:,23.75,74.75
10/01/2024,07:21:57,Temperature:,23.25,73.85
10/01/2024,07:36:58,Temperature:,23.06,73.51
10/01/2024,07:51:59,Temperature:,22.75,72.95
10/01/2024,08:07:00,Temperature:,23.81,74.86
10/01/2024,08:22:00,Temperature:,24.5,76.1
10/01/2024,08:25:01,Temperature:,24.44,75.99
10/01/2024,08:25:08,Temperature:,24.44,75.99
10/01/2024,08:25:21,Temperature:,24.5,76.1
10/01/2024,08:40:51,Temperature:,23.56,74.41
10/01/2024,08:55:52,Temperature:,23.19,73.74
10/01/2024,09:10:53,Temperature:,22.94,73.29
10/01/2024,09:25:54,Temperature:,24.06,75.31
10/01/2024,09:40:55,Temperature:,23.38,74.08
10/01/2024,09:55:56,Temperature:,22.94,73.29
10/01/2024,10:10:57,Temperature:,24.0,75.2
10/01/2024,10:25:58,Temperature:,23.38,74.08
10/01/2024,10:40:58,Temperature:,22.94,73.29
10/01/2024,10:55:59,Temperature:,24.0,75.2
10/01/2024,11:11:00,Temperature:,23.38,74.08
10/01/2024,11:26:01,Temperature:,22.94,73.29
10/01/2024,11:41:02,Temperature:,24.0,75.2
10/01/2024,11:56:03,Temperature:,23.38,74.08
10/01/2024,12:11:04,Temperature:,23.0,73.4
10/01/2024,12:26:05,Temperature:,23.94,75.09
10/01/2024,12:41:05,Temperature:,24.5,76.1
10/01/2024,12:56:06,Temperature:,23.69,74.64
10/01/2024,13:11:07,Temperature:,23.31,73.96
10/01/2024,13:16:23,Temperature:,23.19,73.74
10/01/2024,13:26:08,Temperature:,23.0,73.4
10/01/2024,13:41:09,Temperature:,24.06,75.31
10/01/2024,13:56:10,Temperature:,23.44,74.19
10/01/2024,14:11:11,Temperature:,23.0,73.4
10/01/2024,14:26:12,Temperature:,24.0,75.2
10/01/2024,14:41:13,Temperature:,23.5,74.3
10/01/2024,14:56:13,Temperature:,22.94,73.29
10/01/2024,15:11:14,Temperature:,23.94,75.09
10/01/2024,15:26:15,Temperature:,24.56,76.21
10/01/2024,15:41:16,Temperature:,23.75,74.75
10/01/2024,15:56:17,Temperature:,23.31,73.96
10/01/2024,16:11:18,Temperature:,23.0,73.4
10/01/2024,16:26:19,Temperature:,24.06,75.31
10/01/2024,16:41:19,Temperature:,23.44,74.19
10/01/2024,16:56:20,Temperature:,23.06,73.51
10/01/2024,17:11:21,Temperature:,22.75,72.95
10/01/2024,17:25:40,Temperature:,23.75,74.75
10/01/2024,17:25:41,Temperature:,23.81,74.86
10/01/2024,17:26:22,Temperature:,23.81,74.86
10/01/2024,17:41:23,Temperature:,24.38,75.88
10/01/2024,17:56:24,Temperature:,23.62,74.52
10/01/2024,18:11:25,Temperature:,23.12,73.62
10/01/2024,18:26:26,Temperature:,22.88,73.18
10/01/2024,18:41:26,Temperature:,23.88,74.98
10/01/2024,18:56:27,Temperature:,24.44,75.99
10/01/2024,19:11:28,Temperature:,23.69,74.64
10/01/2024,19:26:29,Temperature:,23.25,73.85
10/01/2024,19:41:30,Temperature:,22.94,73.29
10/01/2024,19:56:31,Temperature:,24.0,75.2
10/01/2024,20:11:32,Temperature:,23.44,74.19
10/01/2024,20:26:33,Temperature:,22.94,73.29
10/01/2024,20:41:34,Temperature:,23.94,75.09
10/01/2024,20:56:34,Temperature:,24.56,76.21
10/01/2024,21:11:35,Temperature:,23.75,74.75
10/01/2024,21:26:36,Temperature:,23.31,73.96
10/01/2024,21:41:37,Temperature:,23.0,73.4
10/01/2024,21:56:38,Temperature:,24.06,75.31
10/01/2024,22:11:39,Temperature:,23.44,74.19
10/01/2024,22:26:40,Temperature:,23.0,73.4
10/01/2024,22:41:41,Temperature:,24.0,75.2
10/01/2024,22:56:41,Temperature:,23.38,74.08
10/01/2024,23:11:42,Temperature:,22.94,73.29
10/01/2024,23:26:43,Temperature:,24.0,75.2
10/01/2024,23:41:44,Temperature:,23.38,74.08
10/01/2024,23:56:45,Temperature:,22.94,73.29
10/02/2024,00:11:46,Temperature:,23.94,75.09
10/02/2024,00:26:47,Temperature:,24.56,76.21
10/02/2024,00:41:48,Temperature:,23.81,74.86
10/02/2024,00:56:48,Temperature:,23.31,73.96
10/02/2024,01:11:49,Temperature:,23.06,73.51
10/02/2024,01:26:50,Temperature:,22.69,72.84
10/02/2024,01:41:51,Temperature:,23.94,75.09
10/02/2024,01:56:52,Temperature:,24.5,76.1
10/02/2024,02:11:53,Temperature:,23.69,74.64
10/02/2024,02:26:54,Temperature:,23.25,73.85
10/02/2024,02:41:54,Temperature:,22.94,73.29
10/02/2024,02:56:55,Temperature:,24.12,75.42
10/02/2024,03:11:56,Temperature:,23.44,74.19
10/02/2024,03:26:57,Temperature:,23.0,73.4
10/02/2024,03:41:58,Temperature:,24.06,75.31
10/02/2024,03:56:59,Temperature:,23.44,74.19
10/02/2024,04:12:00,Temperature:,23.06,73.51
10/02/2024,04:27:01,Temperature:,22.69,72.84
10/02/2024,04:42:02,Temperature:,23.81,74.86
10/02/2024,04:57:02,Temperature:,24.5,76.1
10/02/2024,05:12:03,Temperature:,23.62,74.52
10/02/2024,05:27:04,Temperature:,23.19,73.74
10/02/2024,05:42:05,Temperature:,22.88,73.18
10/02/2024,05:57:06,Temperature:,24.0,75.2
10/02/2024,06:12:07,Temperature:,23.38,74.08
10/02/2024,06:27:08,Temperature:,22.94,73.29
10/02/2024,06:42:08,Temperature:,24.0,75.2
10/02/2024,06:57:09,Temperature:,23.44,74.19
10/02/2024,07:12:10,Temperature:,22.94,73.29
10/02/2024,07:27:11,Temperature:,24.0,75.2
10/02/2024,07:42:12,Temperature:,23.38,74.08
10/02/2024,07:57:13,Temperature:,22.88,73.18
10/02/2024,08:12:14,Temperature:,23.94,75.09
10/02/2024,08:27:15,Temperature:,24.62,76.32
10/02/2024,08:30:44,Temperature:,24.5,76.1
10/02/2024,08:42:15,Temperature:,23.81,74.86
10/02/2024,08:57:16,Temperature:,23.31,73.96
10/02/2024,09:12:17,Temperature:,23.06,73.51
10/02/2024,09:27:18,Temperature:,22.81,73.06
10/02/2024,09:42:19,Temperature:,23.94,75.09
10/02/2024,09:57:20,Temperature:,24.56,76.21
10/02/2024,10:12:21,Temperature:,23.81,74.86
10/02/2024,10:27:22,Temperature:,23.38,74.08
10/02/2024,10:42:22,Temperature:,23.06,73.51
10/02/2024,10:57:23,Temperature:,22.81,73.06
10/02/2024,11:12:24,Temperature:,23.94,75.09
10/02/2024,11:27:25,Temperature:,24.56,76.21
10/02/2024,11:42:26,Temperature:,23.75,74.75
10/02/2024,11:57:27,Temperature:,23.25,73.85
10/02/2024,12:12:28,Temperature:,23.06,73.51
10/02/2024,12:27:29,Temperature:,22.75,72.95
10/02/2024,12:42:29,Temperature:,23.88,74.98
10/02/2024,12:57:30,Temperature:,24.56,76.21
10/02/2024,13:12:31,Temperature:,23.81,74.86
10/02/2024,13:27:32,Temperature:,23.31,73.96
10/02/2024,13:42:33,Temperature:,23.19,73.74
10/02/2024,13:57:34,Temperature:,23.0,73.4
10/02/2024,14:12:35,Temperature:,24.12,75.42
10/02/2024,14:27:36,Temperature:,23.56,74.41
10/02/2024,14:42:36,Temperature:,23.19,73.74
10/02/2024,14:57:37,Temperature:,23.0,73.4
10/02/2024,15:12:38,Temperature:,24.12,75.42
10/02/2024,15:27:39,Temperature:,23.69,74.64
10/02/2024,15:42:40,Temperature:,23.31,73.96
10/02/2024,15:57:41,Temperature:,23.19,73.74
10/02/2024,16:12:42,Temperature:,23.0,73.4
10/02/2024,16:27:43,Temperature:,24.12,75.42
10/02/2024,16:42:43,Temperature:,23.56,74.41
10/02/2024,16:57:44,Temperature:,23.31,73.96
10/02/2024,17:12:45,Temperature:,23.06,73.51
10/02/2024,17:27:46,Temperature:,22.94,73.29
10/02/2024,17:42:47,Temperature:,23.94,75.09
10/02/2024,17:57:48,Temperature:,24.69,76.44
10/02/2024,18:12:49,Temperature:,23.94,75.09
10/02/2024,18:27:50,Temperature:,23.62,74.52
10/02/2024,18:42:50,Temperature:,23.44,74.19
10/02/2024,18:57:51,Temperature:,23.31,73.96
10/02/2024,19:12:52,Temperature:,23.12,73.62
10/02/2024,19:27:53,Temperature:,23.0,73.4
10/02/2024,19:42:54,Temperature:,24.12,75.42
10/02/2024,19:57:55,Temperature:,23.62,74.52
10/02/2024,20:12:56,Temperature:,23.31,73.96
10/02/2024,20:27:57,Temperature:,23.19,73.74
10/02/2024,20:42:57,Temperature:,23.06,73.51
10/02/2024,20:56:46,Temperature:,22.69,72.84
10/02/2024,22:18:33,Temperature:,21.62,70.92
10/02/2024,22:33:34,Temperature:,22.19,71.94
10/02/2024,22:48:35,Temperature:,22.62,72.72
10/02/2024,23:03:36,Temperature:,23.0,73.4
10/02/2024,23:18:37,Temperature:,23.31,73.96
10/02/2024,23:33:37,Temperature:,23.75,74.75
10/02/2024,23:48:38,Temperature:,24.12,75.42
10/03/2024,00:03:39,Temperature:,23.75,74.75
10/03/2024,00:18:40,Temperature:,23.56,74.41
10/03/2024,00:33:41,Temperature:,23.56,74.41
10/03/2024,00:48:42,Temperature:,23.5,74.3
10/03/2024,01:03:43,Temperature:,23.38,74.08
10/03/2024,01:18:44,Temperature:,23.31,73.96
10/03/2024,01:33:44,Temperature:,23.19,73.74
10/03/2024,01:48:45,Temperature:,23.06,73.51
10/03/2024,02:03:46,Temperature:,22.94,73.29
10/03/2024,02:18:47,Temperature:,23.62,74.52
10/03/2024,02:33:48,Temperature:,24.06,75.31
10/03/2024,02:48:49,Temperature:,23.5,74.3
10/03/2024,03:03:50,Temperature:,23.44,74.19
10/03/2024,03:18:51,Temperature:,23.31,73.96
10/03/2024,03:33:51,Temperature:,23.19,73.74
10/03/2024,03:48:52,Temperature:,23.0,73.4
10/03/2024,04:03:53,Temperature:,23.69,74.64
10/03/2024,04:18:54,Temperature:,24.12,75.42
10/03/2024,04:33:55,Temperature:,23.69,74.64
10/03/2024,04:48:56,Temperature:,23.5,74.3
10/03/2024,05:03:57,Temperature:,23.31,73.96
10/03/2024,05:18:58,Temperature:,23.19,73.74
10/03/2024,05:33:58,Temperature:,23.0,73.4
10/03/2024,05:48:59,Temperature:,23.69,74.64
10/03/2024,06:04:00,Temperature:,24.06,75.31
10/03/2024,06:19:01,Temperature:,23.56,74.41
10/03/2024,06:34:02,Temperature:,23.38,74.08
10/03/2024,06:49:03,Temperature:,23.19,73.74
10/03/2024,07:04:04,Temperature:,23.06,73.51
10/03/2024,07:19:05,Temperature:,22.94,73.29
10/03/2024,07:25:09,Temperature:,23.12,73.62
10/03/2024,07:34:05,Temperature:,23.56,74.41
10/03/2024,07:49:06,Temperature:,23.94,75.09
10/03/2024,08:04:07,Temperature:,24.19,75.54
10/03/2024,08:19:08,Temperature:,23.75,74.75
10/03/2024,08:34:09,Temperature:,23.56,74.41
10/03/2024,08:49:10,Temperature:,23.44,74.19
10/03/2024,09:04:11,Temperature:,23.25,73.85
10/03/2024,09:19:12,Temperature:,23.12,73.62
10/03/2024,09:34:12,Temperature:,22.94,73.29
10/03/2024,09:49:13,Temperature:,23.56,74.41
10/03/2024,10:04:14,Temperature:,23.88,74.98
10/03/2024,10:19:15,Temperature:,24.25,75.65
10/03/2024,10:34:16,Temperature:,23.75,74.75
10/03/2024,10:49:17,Temperature:,23.56,74.41
10/03/2024,11:04:18,Temperature:,23.38,74.08
10/03/2024,11:19:19,Temperature:,23.12,73.62
10/03/2024,11:34:19,Temperature:,23.0,73.4
10/03/2024,11:49:20,Temperature:,23.62,74.52
10/03/2024,12:04:21,Temperature:,24.0,75.2
10/03/2024,12:19:22,Temperature:,23.56,74.41
10/03/2024,12:34:23,Temperature:,23.31,73.96
10/03/2024,12:49:24,Temperature:,23.06,73.51
10/03/2024,13:04:25,Temperature:,22.94,73.29
10/03/2024,13:19:26,Temperature:,23.56,74.41
10/03/2024,13:34:26,Temperature:,23.94,75.09
10/03/2024,13:49:27,Temperature:,24.25,75.65
10/03/2024,14:04:28,Temperature:,23.75,74.75
10/03/2024,14:19:29,Temperature:,23.44,74.19
10/03/2024,14:34:30,Temperature:,23.31,73.96
10/03/2024,14:49:31,Temperature:,23.06,73.51
10/03/2024,15:04:32,Temperature:,22.88,73.18
10/03/2024,15:19:33,Temperature:,23.5,74.3
10/03/2024,15:34:33,Temperature:,23.94,75.09
10/03/2024,15:49:34,Temperature:,24.12,75.42
10/03/2024,16:04:35,Temperature:,23.69,74.64
10/03/2024,16:19:36,Temperature:,23.44,74.19
10/03/2024,16:34:37,Temperature:,23.19,73.74
10/03/2024,16:49:38,Temperature:,23.0,73.4
10/03/2024,17:04:39,Temperature:,23.62,74.52
10/03/2024,17:19:39,Temperature:,24.06,75.31
10/03/2024,17:34:40,Temperature:,23.56,74.41
10/03/2024,17:49:41,Temperature:,23.25,73.85
10/03/2024,18:04:42,Temperature:,23.0,73.4
10/03/2024,18:14:56,Temperature:,23.44,74.19
10/03/2024,18:19:43,Temperature:,23.62,74.52
10/03/2024,18:34:44,Temperature:,24.0,75.2
10/03/2024,18:36:22,Temperature:,24.0,75.2
10/03/2024,18:36:28,Temperature:,24.0,75.2
10/03/2024,18:49:45,Temperature:,23.56,74.41
10/03/2024,19:04:45,Temperature:,23.25,73.85
10/03/2024,19:19:46,Temperature:,23.06,73.51
10/03/2024,19:34:47,Temperature:,22.88,73.18
10/03/2024,19:48:54,Temperature:,23.5,74.3
10/03/2024,19:48:56,Temperature:,23.5,74.3
10/03/2024,19:49:48,Temperature:,23.5,74.3
10/03/2024,20:04:49,Temperature:,23.88,74.98
10/03/2024,20:19:50,Temperature:,24.06,75.31
10/03/2024,20:34:51,Temperature:,23.62,74.52
10/03/2024,20:49:52,Temperature:,23.38,74.08
10/03/2024,21:04:53,Temperature:,22.88,73.18
10/03/2024,21:19:53,Temperature:,23.88,74.98
10/03/2024,21:34:54,Temperature:,24.5,76.1
10/03/2024,21:49:55,Temperature:,23.69,74.64
10/03/2024,22:04:56,Temperature:,23.19,73.74
10/03/2024,22:19:57,Temperature:,22.88,73.18
10/03/2024,22:34:58,Temperature:,23.94,75.09
10/03/2024,22:49:59,Temperature:,24.5,76.1
10/03/2024,23:04:59,Temperature:,23.69,74.64
10/03/2024,23:20:00,Temperature:,23.19,73.74
10/03/2024,23:35:01,Temperature:,22.88,73.18
10/03/2024,23:50:02,Temperature:,23.94,75.09
10/04/2024,00:05:03,Temperature:,24.5,76.1
10/04/2024,00:20:04,Temperature:,23.69,74.64
10/04/2024,00:35:05,Temperature:,23.19,73.74
10/04/2024,00:50:06,Temperature:,22.88,73.18
10/04/2024,01:05:06,Temperature:,23.88,74.98
10/04/2024,01:20:07,Temperature:,24.5,76.1
10/04/2024,01:35:08,Temperature:,23.62,74.52
10/04/2024,01:50:09,Temperature:,23.06,73.51
10/04/2024,02:05:10,Temperature:,22.81,73.06
10/04/2024,02:20:11,Temperature:,23.81,74.86
10/04/2024,02:35:12,Temperature:,24.38,75.88
10/04/2024,02:50:13,Temperature:,23.56,74.41
10/04/2024,03:05:13,Temperature:,23.0,73.4
10/04/2024,03:20:14,Temperature:,24.0,75.2
10/04/2024,03:35:15,Temperature:,23.31,73.96
10/04/2024,03:50:16,Temperature:,22.81,73.06
10/04/2024,04:05:17,Temperature:,23.81,74.86
10/04/2024,04:20:18,Temperature:,24.31,75.76
10/04/2024,04:35:19,Temperature:,23.5,74.3
10/04/2024,04:50:20,Temperature:,23.0,73.4
10/04/2024,05:05:20,Temperature:,23.94,75.09
10/04/2024,05:20:21,Temperature:,24.5,76.1
10/04/2024,05:35:22,Temperature:,23.62,74.52
10/04/2024,05:50:23,Temperature:,23.06,73.51
10/04/2024,06:05:24,Temperature:,22.69,72.84
10/04/2024,06:20:25,Temperature:,23.69,74.64
10/04/2024,06:35:26,Temperature:,24.25,75.65
10/04/2024,06:41:36,Temperature:,23.88,74.98
10/04/2024,06:41:51,Temperature:,23.94,75.09
10/04/2024,06:58:19,Temperature:,24.31,75.76
10/04/2024,07:09:36,Temperature:,23.75,74.75
10/04/2024,07:13:20,Temperature:,23.5,74.3
10/04/2024,07:28:21,Temperature:,23.0,73.4
10/04/2024,07:43:21,Temperature:,23.94,75.09
10/04/2024,07:58:22,Temperature:,24.44,75.99
10/04/2024,08:13:23,Temperature:,23.56,74.41
10/04/2024,08:28:24,Temperature:,23.0,73.4
10/04/2024,08:43:25,Temperature:,23.94,75.09
10/04/2024,08:58:26,Temperature:,24.5,76.1
10/04/2024,09:13:27,Temperature:,23.62,74.52
10/04/2024,09:28:28,Temperature:,23.0,73.4
10/04/2024,09:43:28,Temperature:,23.94,75.09
10/04/2024,09:58:29,Temperature:,24.38,75.88
10/04/2024,10:13:30,Temperature:,23.56,74.41
10/04/2024,10:28:31,Temperature:,23.0,73.4
10/04/2024,10:43:32,Temperature:,23.88,74.98
10/04/2024,10:58:33,Temperature:,24.31,75.76
10/04/2024,11:13:34,Temperature:,23.44,74.19
10/04/2024,11:28:35,Temperature:,22.94,73.29
10/04/2024,11:43:35,Temperature:,23.88,74.98
10/04/2024,11:58:36,Temperature:,24.38,75.88
10/04/2024,12:13:37,Temperature:,23.5,74.3
10/04/2024,12:28:38,Temperature:,22.94,73.29
10/04/2024,12:43:39,Temperature:,23.88,74.98
10/04/2024,12:58:40,Temperature:,24.38,75.88
10/04/2024,13:11:27,Temperature:,23.56,74.41
10/04/2024,13:13:41,Temperature:,23.5,74.3
10/04/2024,13:28:42,Temperature:,22.94,73.29
10/04/2024,13:43:42,Temperature:,23.88,74.98
10/04/2024,13:58:43,Temperature:,24.31,75.76
10/04/2024,14:13:44,Temperature:,23.5,74.3
10/04/2024,14:28:45,Temperature:,22.88,73.18
10/04/2024,14:43:46,Temperature:,23.81,74.86
10/04/2024,14:58:47,Temperature:,24.31,75.76
10/04/2024,15:13:48,Temperature:,23.44,74.19
10/04/2024,15:28:49,Temperature:,22.88,73.18
10/04/2024,15:43:49,Temperature:,23.81,74.86
10/04/2024,15:58:50,Temperature:,24.31,75.76
10/04/2024,16:13:51,Temperature:,23.44,74.19
10/04/2024,16:28:52,Temperature:,22.81,73.06
10/04/2024,16:43:53,Temperature:,23.81,74.86
10/04/2024,16:58:54,Temperature:,24.31,75.76
10/04/2024,17:13:55,Temperature:,23.44,74.19
10/04/2024,17:28:56,Temperature:,22.81,73.06
10/04/2024,17:43:56,Temperature:,23.75,74.75
10/04/2024,17:46:07,Temperature:,23.81,74.86
10/04/2024,17:46:09,Temperature:,23.88,74.98
10/04/2024,17:58:57,Temperature:,24.25,75.65
10/04/2024,18:13:58,Temperature:,23.31,73.96
10/04/2024,18:28:59,Temperature:,22.81,73.06
10/04/2024,18:44:00,Temperature:,23.75,74.75
10/04/2024,18:59:01,Temperature:,24.25,75.65
10/04/2024,19:14:02,Temperature:,23.31,73.96
10/04/2024,19:29:02,Temperature:,22.81,73.06
10/04/2024,19:44:03,Temperature:,23.75,74.75
10/04/2024,19:59:04,Temperature:,24.19,75.54
10/04/2024,20:14:05,Temperature:,23.38,74.08
10/04/2024,20:29:06,Temperature:,22.75,72.95
10/04/2024,20:44:07,Temperature:,23.75,74.75
10/04/2024,20:59:08,Temperature:,24.19,75.54
10/04/2024,21:14:09,Temperature:,23.31,73.96
10/04/2024,21:29:09,Temperature:,22.75,72.95
10/04/2024,21:33:25,Temperature:,23.19,73.74
10/04/2024,21:55:48,Temperature:,25.06,77.11
10/04/2024,22:10:48,Temperature:,23.94,75.09
10/04/2024,22:25:49,Temperature:,23.25,73.85
10/04/2024,22:40:50,Temperature:,22.81,73.06
10/04/2024,22:55:51,Temperature:,24.38,75.88
10/04/2024,23:10:52,Temperature:,23.31,73.96
10/04/2024,23:25:53,Temperature:,22.62,72.72
10/04/2024,23:40:54,Temperature:,24.19,75.54
10/04/2024,23:55:55,Temperature:,23.12,73.62
10/05/2024,00:10:55,Temperature:,22.5,72.5
10/05/2024,00:25:56,Temperature:,24.06,75.31
10/05/2024,00:40:57,Temperature:,23.0,73.4
10/05/2024,00:55:58,Temperature:,24.25,75.65
10/05/2024,01:10:59,Temperature:,23.12,73.62
10/05/2024,01:26:00,Temperature:,22.44,72.39
10/05/2024,01:41:01,Temperature:,24.06,75.31
10/05/2024,01:56:02,Temperature:,23.0,73.4
10/05/2024,02:11:02,Temperature:,24.31,75.76
10/05/2024,02:26:03,Temperature:,23.19,73.74
10/05/2024,02:41:04,Temperature:,22.5,72.5
10/05/2024,02:56:05,Temperature:,24.12,75.42
10/05/2024,03:11:06,Temperature:,23.0,73.4
10/05/2024,03:26:07,Temperature:,24.38,75.88
10/05/2024,03:41:08,Temperature:,23.25,73.85
10/05/2024,03:56:09,Temperature:,22.56,72.61
10/05/2024,04:11:09,Temperature:,24.19,75.54
10/05/2024,04:26:10,Temperature:,23.12,73.62
10/05/2024,04:41:11,Temperature:,22.44,72.39
10/05/2024,04:56:12,Temperature:,24.06,75.31
10/05/2024,05:11:13,Temperature:,22.94,73.29
10/05/2024,05:26:14,Temperature:,24.25,75.65
10/05/2024,05:41:15,Temperature:,23.12,73.62
10/05/2024,05:56:16,Temperature:,22.5,72.5
10/05/2024,06:11:16,Temperature:,24.06,75.31
10/05/2024,06:26:17,Temperature:,23.0,73.4
10/05/2024,06:41:18,Temperature:,24.31,75.76
10/05/2024,06:56:19,Temperature:,23.19,73.74
10/05/2024,07:11:20,Temperature:,22.5,72.5
10/05/2024,07:19:51,Temperature:,23.31,73.96
10/05/2024,07:26:21,Temperature:,24.12,75.42
10/05/2024,07:41:22,Temperature:,23.12,73.62
10/05/2024,07:56:23,Temperature:,22.56,72.61
10/05/2024,08:11:23,Temperature:,24.12,75.42
10/05/2024,08:26:24,Temperature:,23.12,73.62
10/05/2024,08:41:25,Temperature:,22.56,72.61
10/05/2024,08:56:26,Temperature:,24.19,75.54
10/05/2024,09:11:27,Temperature:,23.19,73.74
10/05/2024,09:26:28,Temperature:,22.62,72.72
10/05/2024,09:41:29,Temperature:,24.25,75.65
10/05/2024,09:56:29,Temperature:,23.25,73.85
10/05/2024,10:11:30,Temperature:,22.75,72.95
10/05/2024,10:26:31,Temperature:,24.31,75.76
10/05/2024,10:41:32,Temperature:,23.38,74.08
10/05/2024,10:56:33,Temperature:,22.88,73.18
10/05/2024,11:11:34,Temperature:,24.5,76.1
10/05/2024,11:26:35,Temperature:,23.5,74.3
10/05/2024,11:41:36,Temperature:,23.0,73.4
10/05/2024,11:56:36,Temperature:,24.56,76.21
10/05/2024,12:11:37,Temperature:,23.62,74.52
10/05/2024,12:26:38,Temperature:,23.12,73.62
10/05/2024,12:41:39,Temperature:,22.88,73.18
10/05/2024,12:43:45,Temperature:,22.94,73.29
10/05/2024,12:56:40,Temperature:,24.5,76.1
10/05/2024,13:11:41,Temperature:,23.56,74.41
10/05/2024,13:26:42,Temperature:,23.06,73.51
10/05/2024,13:41:43,Temperature:,22.94,73.29
10/05/2024,13:56:43,Temperature:,24.62,76.32
10/05/2024,14:11:44,Temperature:,23.62,74.52
10/05/2024,14:26:45,Temperature:,23.19,73.74
10/05/2024,14:41:46,Temperature:,22.94,73.29
10/05/2024,14:56:47,Temperature:,24.62,76.32
10/05/2024,15:11:48,Temperature:,23.75,74.75
10/05/2024,15:26:49,Temperature:,23.25,73.85
10/05/2024,15:41:49,Temperature:,23.0,73.4
10/05/2024,15:56:50,Temperature:,24.69,76.44
10/05/2024,16:11:51,Temperature:,23.75,74.75
10/05/2024,16:26:52,Temperature:,23.31,73.96
10/05/2024,16:41:53,Temperature:,23.12,73.62
10/05/2024,16:56:54,Temperature:,22.94,73.29
10/05/2024,17:11:55,Temperature:,24.62,76.32
10/05/2024,17:26:56,Temperature:,23.75,74.75
10/05/2024,17:41:56,Temperature:,23.25,73.85
10/05/2024,17:56:57,Temperature:,23.0,73.4
10/05/2024,17:58:56,Temperature:,21.5,70.7
10/05/2024,19:58:23,Temperature:,24.0,75.2
10/05/2024,20:13:24,Temperature:,23.12,73.62
10/05/2024,20:28:25,Temperature:,22.69,72.84
10/05/2024,20:43:26,Temperature:,24.19,75.54
10/05/2024,20:58:27,Temperature:,23.31,73.96
10/05/2024,21:13:28,Temperature:,22.81,73.06
10/05/2024,21:28:29,Temperature:,24.31,75.76
10/05/2024,21:43:30,Temperature:,23.44,74.19
10/05/2024,21:58:30,Temperature:,22.88,73.18
10/05/2024,22:13:31,Temperature:,24.44,75.99
10/05/2024,22:28:32,Temperature:,23.5,74.3
