10/06/2024,18:27:54,Temperature:,25.19,77.34
10/06/2024,18:42:55,Temperature:,24.69,76.44
10/06/2024,18:57:56,Temperature:,26.12,79.02
10/06/2024,19:12:56,Temperature:,25.19,77.34
10/06/2024,19:27:57,Temperature:,24.62,76.32
10/06/2024,19:42:58,Temperature:,26.06,78.91
10/06/2024,19:57:59,Temperature:,25.12,77.22
10/06/2024,20:13:00,Temperature:,24.62,76.32
10/06/2024,20:28:01,Temperature:,26.06,78.91
10/06/2024,20:43:02,Temperature:,25.12,77.22
10/06/2024,20:58:03,Temperature:,24.62,76.32
10/06/2024,21:13:03,Temperature:,26.12,79.02
10/06/2024,21:28:04,Temperature:,25.19,77.34
10/06/2024,21:43:05,Temperature:,24.69,76.44
10/06/2024,21:58:06,Temperature:,26.19,79.14
10/06/2024,22:13:07,Temperature:,25.19,77.34
10/06/2024,22:28:08,Temperature:,24.69,76.44
10/06/2024,22:43:09,Temperature:,26.19,79.14
10/06/2024,22:58:09,Temperature:,25.25,77.45
10/06/2024,23:13:10,Temperature:,24.62,76.32
10/06/2024,23:28:11,Temperature:,26.19,79.14
10/06/2024,23:43:12,Temperature:,25.12,77.22
10/06/2024,23:58:13,Temperature:,24.62,76.32
10/07/2024,00:13:14,Temperature:,26.12,79.02
10/07/2024,00:28:15,Temperature:,25.06,77.11
10/07/2024,00:43:16,Temperature:,24.56,76.21
10/07/2024,00:58:16,Temperature:,26.06,78.91
10/07/2024,01:13:17,Temperature:,25.0,77.0
10/07/2024,01:28:18,Temperature:,26.31,79.36
10/07/2024,01:43:19,Temperature:,25.19,77.34
10/07/2024,01:58:20,Temperature:,24.56,76.21
10/07/2024,02:13:21,Temperature:,26.12,79.02
10/07/2024,02:28:22,Temperature:,25.06,77.11
10/07/2024,02:43:23,Temperature:,24.5,76.1
10/07/2024,02:58:23,Temperature:,26.06,78.91
10/07/2024,03:13:24,Temperature:,25.06,77.11
10/07/2024,03:28:25,Temperature:,24.44,75.99
10/07/2024,03:43:26,Temperature:,26.0,78.8
10/07/2024,03:58:27,Temperature:,24.94,76.89
10/07/2024,04:13:28,Temperature:,26.19,79.14
10/07/2024,04:28:29,Temperature:,25.06,77.11
10/07/2024,04:43:30,Temperature:,24.44,75.99
10/07/2024,04:58:30,Temperature:,25.94,78.69
10/07/2024,05:13:31,Temperature:,26.75,80.15
10/07/2024,05:28:32,Temperature:,25.25,77.45
10/07/2024,05:43:33,Temperature:,24.62,76.32
10/07/2024,05:58:34,Temperature:,26.12,79.02
10/07/2024,06:13:35,Temperature:,25.0,77.0
10/07/2024,06:28:36,Temperature:,26.31,79.36
10/07/2024,06:43:37,Temperature:,25.12,77.22
10/07/2024,06:58:37,Temperature:,24.44,75.99
10/07/2024,07:13:38,Temperature:,26.0,78.8
10/07/2024,07:28:39,Temperature:,24.94,76.89
10/07/2024,07:43:40,Temperature:,26.12,79.02
10/07/2024,07:58:41,Temperature:,25.06,77.11
10/07/2024,08:13:42,Temperature:,24.5,76.1
10/07/2024,08:28:43,Temperature:,26.06,78.91
10/07/2024,08:43:43,Temperature:,25.06,77.11
10/07/2024,08:58:44,Temperature:,24.62,76.32
10/07/2024,09:13:45,Temperature:,26.25,79.25
10/07/2024,09:28:46,Temperature:,25.19,77.34
10/07/2024,09:43:47,Temperature:,24.75,76.55
10/07/2024,09:58:48,Temperature:,26.31,79.36
10/07/2024,10:13:49,Temperature:,25.31,77.56
10/07/2024,10:28:50,Temperature:,24.81,76.66
10/07/2024,10:43:51,Temperature:,26.31,79.36
10/07/2024,10:58:51,Temperature:,25.31,77.56
10/07/2024,11:13:52,Temperature:,24.81,76.66
10/07/2024,11:28:53,Temperature:,26.38,79.48
10/07/2024,11:43:54,Temperature:,25.38,77.68
10/07/2024,11:54:38,Temperature:,24.94,76.89
10/07/2024,11:58:55,Temperature:,25.19,77.34
10/07/2024,12:13:56,Temperature:,26.75,80.15
10/07/2024,12:28:57,Temperature:,25.5,77.9
10/07/2024,12:43:58,Temperature:,24.94,76.89
10/07/2024,12:58:58,Temperature:,26.56,79.81
10/07/2024,13:13:59,Temperature:,25.44,77.79
10/07/2024,13:29:00,Temperature:,25.0,77.0
10/07/2024,13:44:01,Temperature:,26.56,79.81
10/07/2024,13:59:02,Temperature:,25.5,77.9
10/07/2024,14:14:03,Temperature:,25.06,77.11
10/07/2024,14:29:04,Temperature:,24.81,76.66
10/07/2024,14:44:05,Temperature:,26.44,79.59
10/07/2024,14:59:05,Temperature:,25.44,77.79
10/07/2024,15:14:06,Temperature:,25.0,77.0
10/07/2024,15:29:07,Temperature:,26.5,79.7
10/07/2024,15:44:08,Temperature:,25.56,78.01
10/07/2024,15:59:09,Temperature:,25.12,77.22
10/07/2024,16:14:10,Temperature:,24.88,76.78
10/07/2024,16:29:11,Temperature:,26.44,79.59
10/07/2024,16:44:11,Temperature:,25.5,77.9
10/07/2024,16:59:12,Temperature:,24.94,76.89
10/07/2024,17:14:13,Temperature:,26.56,79.81
10/07/2024,17:29:14,Temperature:,25.56,78.01
10/07/2024,17:44:15,Temperature:,25.06,77.11
10/07/2024,17:47:50,Temperature:,25.12,77.22
10/07/2024,18:03:31,Temperature:,26.62,79.92
10/07/2024,18:18:32,Temperature:,25.62,78.12
10/07/2024,18:33:33,Temperature:,25.19,77.34
10/07/2024,18:48:34,Temperature:,24.88,76.78
10/07/2024,19:03:35,Temperature:,26.62,79.92
10/07/2024,19:18:36,Temperature:,25.62,78.12
10/07/2024,19:33:37,Temperature:,25.12,77.22
10/07/2024,19:48:37,Temperature:,24.94,76.89
10/07/2024,20:03:38,Temperature:,26.5,79.7
10/07/2024,20:18:39,Temperature:,25.62,78.12
10/07/2024,20:33:40,Temperature:,25.19,77.34
10/07/2024,20:48:41,Temperature:,25.0,77.0
10/07/2024,21:03:42,Temperature:,26.56,79.81
10/07/2024,21:18:43,Temperature:,25.62,78.12
10/07/2024,21:33:43,Temperature:,25.12,77.22
10/07/2024,21:48:44,Temperature:,24.94,76.89
10/07/2024,22:03:45,Temperature:,26.38,79.48
10/07/2024,22:18:46,Temperature:,25.31,77.56
10/07/2024,22:33:47,Temperature:,24.88,76.78
10/07/2024,22:48:48,Temperature:,26.31,79.36
10/07/2024,23:03:49,Temperature:,25.38,77.68
10/07/2024,23:18:50,Temperature:,24.81,76.66
10/07/2024,23:33:50,Temperature:,26.25,79.25
10/07/2024,23:48:51,Temperature:,25.19,77.34
10/08/2024,00:03:52,Temperature:,24.56,76.21
10/08/2024,00:04:02,Temperature:,21.5,70.7
10/08/2024,08:22:30,Temperature:,23.19,73.74
10/08/2024,08:37:31,Temperature:,23.94,75.09
10/08/2024,08:44:22,Temperature:,24.12,75.42
10/08/2024,08:59:48,Temperature:,24.25,75.65
10/08/2024,09:14:49,Temperature:,24.56,76.21
10/08/2024,09:29:50,Temperature:,24.81,76.66
10/08/2024,09:44:51,Temperature:,25.12,77.22
10/08/2024,09:59:52,Temperature:,25.44,77.79
10/08/2024,10:14:53,Temperature:,25.69,78.24
10/08/2024,10:29:54,Temperature:,25.94,78.69
10/08/2024,10:44:54,Temperature:,26.25,79.25
10/08/2024,10:59:55,Temperature:,24.81,76.66
10/08/2024,11:14:56,Temperature:,26.06,78.91
10/08/2024,11:29:57,Temperature:,24.94,76.89
10/08/2024,11:44:58,Temperature:,26.25,79.25
10/08/2024,11:59:59,Temperature:,25.19,77.34
10/08/2024,12:15:00,Temperature:,24.62,76.32
10/08/2024,12:30:01,Temperature:,26.19,79.14
10/08/2024,12:45:01,Temperature:,25.19,77.34
10/08/2024,13:00:02,Temperature:,24.69,76.44
10/08/2024,13:15:03,Temperature:,26.31,79.36
10/08/2024,13:30:04,Temperature:,25.31,77.56
10/08/2024,13:45:05,Temperature:,24.75,76.55
10/08/2024,14:00:06,Temperature:,26.38,79.48
10/08/2024,14:01:28,Temperature:,26.44,79.59
10/08/2024,14:15:07,Temperature:,25.38,77.68
10/08/2024,14:30:08,Temperature:,24.88,76.78
10/08/2024,14:45:08,Temperature:,26.5,79.7
10/08/2024,15:00:09,Temperature:,25.44,77.79
10/08/2024,15:15:10,Temperature:,24.94,76.89
10/08/2024,15:30:11,Temperature:,26.5,79.7
10/08/2024,15:45:12,Temperature:,25.5,77.9
10/08/2024,16:00:13,Temperature:,25.06,77.11
10/08/2024,16:15:14,Temperature:,24.81,76.66
10/08/2024,16:30:15,Temperature:,26.44,79.59
10/08/2024,16:42:49,Temperature:,25.0,77.0
10/08/2024,16:58:44,Temperature:,26.88,80.38
10/08/2024,17:13:46,Temperature:,25.69,78.24
10/08/2024,17:28:47,Temperature:,25.19,77.34
10/08/2024,17:43:49,Temperature:,25.0,77.0
10/08/2024,17:58:51,Temperature:,26.75,80.15
10/08/2024,18:13:52,Temperature:,25.69,78.24
10/08/2024,18:28:54,Temperature:,25.25,77.45
10/08/2024,18:43:56,Temperature:,25.0,77.0
10/08/2024,18:58:57,Temperature:,26.69,80.04
10/08/2024,19:13:59,Temperature:,25.62,78.12
10/08/2024,19:29:01,Temperature:,25.19,77.34
10/08/2024,19:44:02,Temperature:,25.06,77.11
10/08/2024,19:59:04,Temperature:,24.94,76.89
10/08/2024,20:14:06,Temperature:,26.62,79.92
10/08/2024,20:29:07,Temperature:,25.69,78.24
10/08/2024,20:44:09,Temperature:,25.19,77.34
10/08/2024,20:59:10,Temperature:,25.0,77.0
10/08/2024,21:14:12,Temperature:,26.56,79.81
10/08/2024,21:29:14,Temperature:,25.44,77.79
10/08/2024,21:44:15,Temperature:,24.94,76.89
10/08/2024,21:59:17,Temperature:,26.44,79.59
10/08/2024,22:14:19,Temperature:,25.38,77.68
10/08/2024,22:29:20,Temperature:,24.75,76.55
10/08/2024,22:44:22,Temperature:,26.31,79.36
10/08/2024,22:59:24,Temperature:,25.25,77.45
10/08/2024,23:14:25,Temperature:,24.62,76.32
10/08/2024,23:29:27,Temperature:,26.19,79.14
10/08/2024,23:44:28,Temperature:,25.12,77.22
10/08/2024,23:59:30,Temperature:,24.56,76.21
10/09/2024,00:14:32,Temperature:,26.25,79.25
10/09/2024,00:29:33,Temperature:,25.12,77.22
10/09/2024,00:44:35,Temperature:,24.62,76.32
10/09/2024,00:59:37,Temperature:,26.19,79.14
10/09/2024,01:14:38,Temperature:,25.12,77.22
10/09/2024,01:29:40,Temperature:,24.56,76.21
10/09/2024,01:44:42,Temperature:,26.19,79.14
10/09/2024,01:59:43,Temperature:,25.06,77.11
10/09/2024,02:14:45,Temperature:,24.56,76.21
10/09/2024,02:29:46,Temperature:,26.19,79.14
10/09/2024,02:44:48,Temperature:,25.06,77.11
10/09/2024,02:59:50,Temperature:,24.5,76.1
10/09/2024,03:14:51,Temperature:,26.12,79.02
10/09/2024,03:29:53,Temperature:,25.0,77.0
10/09/2024,03:30:02,Temperature:,22.06,71.71
10/09/2024,03:30:10,Temperature:,22.06,71.71, WHY DID IT DO A SECOND, THEN SHUT DOWN?
10/09/2024,10:17:41,Temperature:,23.0,73.4
10/09/2024,10:17:42,Temperature:,23.0,73.4
10/09/2024,10:22:42,Temperature:,23.56,74.41
10/09/2024,10:37:43,Temperature:,24.31,75.76
10/09/2024,10:52:43,Temperature:,24.56,76.21
10/09/2024,11:07:44,Temperature:,24.88,76.78
10/09/2024,11:22:45,Temperature:,25.06,77.11
10/09/2024,11:37:46,Temperature:,25.38,77.68
10/09/2024,11:52:47,Temperature:,25.62,78.12
10/09/2024,12:07:48,Temperature:,25.81,78.46
10/09/2024,12:22:49,Temperature:,26.06,78.91
